id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv
254946254,79556696,1038,9362800,1217300,544206000,187704000,0.130014,20.0478,20.0575,0.123694
254945777,79556696,891,310649,35213.7,16070900,5667240,0.113355,18.2432,17.8244,0.25269
254953215,79556696,17188,696616,61786.6,28945400,9305680,0.0886954,13.3584,13.6815,0.256543
254945838,79556696,910,522232,80454.8,31239300,12543900,0.15406,24.0198,24.0367,0.1107
254944215,79556696,441,527412,88571.2,36999200,14600500,0.167936,27.6833,27.8361,0.141441
254950024,79556696,16280,94628.8,13222.7,5110610,2002480,0.139732,21.1614,21.1518,0.105323
254953957,79556696,17430,759412,86293.7,40681400,13155000,0.113632,17.3226,17.351,0.0729262
254945769,79556696,889,641214,86562.7,34666100,13458000,0.134998,20.9882,20.6357,0.148863
254947561,79556696,15751,106268000,9539790,5025710000,1407990000,0.089771,13.2494,13.2697,0.32702
254947792,79556696,15769,664247,51564.2,30484800,7757700,0.077628,11.6789,11.6797,0.198349
254944513,79556696,496,489450,57710.4,26333100,9231900,0.117909,18.8618,18.8626,0.211701
254953211,79556696,17185,819305,73128.5,34195900,10992400,0.0892567,13.4167,13.5843,0.242633
254954066,79556696,17527,244654,22281.6,12290200,3428450,0.0910738,14.0134,14.0133,0.0795988
254944693,79556696,549,77720500,8419400,3794680000,1292540000,0.108329,16.6306,16.6831,0.23782
254948744,79556696,16027,18008300,2354200,1047050000,364245000,0.130729,20.2265,20.2795,0.179853
254947577,79556696,15759,269799,32931.8,14233300,4978410,0.12206,18.4523,18.3867,0.242888
254947115,79556696,15626,2062980,214959,93838700,30155100,0.104198,14.6172,14.6167,0.367209
254948035,79556696,15836,12426500,1035110,539443000,155276000,0.0832988,12.4955,12.5338,0.382986
254942996,79556696,79,69938,10958,4387420,1656770,0.156682,23.6892,23.6892,0.0462255
254950701,79556696,16478,1016030,124253,51019000,19818400,0.122292,19.5057,19.5843,0.158204
254953099,79556696,17141,104833,9861.39,4609300,1529050,0.0940678,14.5856,14.582,0.323509
254944509,79556696,495,4604440,641738,258451000,117603000,0.139374,25.5412,26.4672,0.343211
254951567,79556696,16658,33411800,3558030,1829410000,548489000,0.10649,16.416,16.3291,0.27281
254948623,79556696,15981,16858200,2130680,890701000,355970000,0.126388,21.1155,21.1473,0.331058
254948122,79556696,15871,681707,75976.1,35574300,11395700,0.11145,16.7164,16.8462,0.249226
254947174,79556696,15664,413033,34198.2,15447500,4894530,0.0827975,11.8502,11.8602,0.185886
254949064,79556696,16090,32329.3,5024.2,1985430,765363,0.155407,23.6739,0,0
254947514,79556696,15723,1021080,113013,47447100,17460500,0.110681,17.1001,17.6502,0.222157
254948980,79556696,16066,2919090,437993,171597000,71394100,0.150044,24.4576,24.511,0.122638
254953586,79556696,17287,41009,2820.81,1450100,392359,0.0687851,9.56763,0,0
254944813,79556696,604,305362,37624.4,16052000,5791310,0.123213,18.9654,19.1788,0.0951392
254943546,79556696,258,8787840,996812,473983000,149274000,0.113431,16.9864,16.9639,0.20044
254952063,79556696,16810,63439800,4039540,3632900000,669963000,0.0636753,10.5606,10.5312,0.517658
254953108,79556696,17145,2737970,281899,128645000,43339100,0.102959,15.8289,15.8463,0.228028
254946248,79556696,1035,2732410,423934,179432000,69575200,0.15515,25.463,25.4878,0.0825149
254947489,79556696,15716,55500.7,6899.54,2777100,1032260,0.124314,18.5991,18.8229,0.106667
254943142,79556696,154,1432980,154233,69022700,23762400,0.107631,16.5825,16.4886,0.160698
254945205,79556696,707,1081750,97355.2,48418500,15418100,0.0899981,14.253,14.156,0.293513
254950506,79556696,16429,2062340,191374,94125100,28095600,0.0927945,13.6232,13.6952,0.136614
254942937,79556696,51,6963460,882182,368250000,135269000,0.126687,19.4255,19.4219,0.138734
254953169,79556696,17169,62118.6,6068.8,2986310,948243,0.0976971,15.265,0,0
254953679,79556696,17318,3746070,298642,141566000,45201200,0.0797213,12.0663,12.1114,0.275565
254945349,79556696,757,227611,28467.7,11555700,4393780,0.125072,19.3039,19.278,0.0718548
254952488,79556696,16952,457534,31890.5,18486700,4905970,0.0697008,10.7226,10.6755,0.463045
254952965,79556696,17076,682262,64076.5,29546100,9666880,0.0939177,14.1689,14.0502,0.080217
254948873,79556696,16043,510054,70452.2,32483400,11127200,0.138127,21.8158,21.7126,0.197262
254953865,79556696,17390,476244,44645.4,19092400,6846750,0.0937447,14.3765,14.5165,0.264082
254951685,79556696,16688,4892060,477937,277755000,74283600,0.0976963,15.1845,15.0604,0.26303
254951717,79556696,16698,4614020,525016,269097000,81117200,0.113787,17.5806,17.7143,0.277828
254953123,79556696,17152,134580,10223.5,5174460,1489150,0.0759659,11.0652,11.0002,0.138031
254944687,79556696,544,2139540,265767,111766000,40022900,0.124217,18.7063,18.6921,0.250551
254949978,79556696,16268,98329.3,13213.1,5041340,2004460,0.134376,20.3852,20.4035,0.0761384
254951256,79556696,16611,138324,14554.3,7167350,2234740,0.105219,16.1558,16.1262,0.164208
254947811,79556696,15770,2386370,279616,129230000,42917500,0.117172,17.9844,18.0593,0.257109
254951465,79556696,16630,172127,22228.6,9069570,3637190,0.12914,21.1308,21.1525,0.117595
254947178,79556696,15667,3095740,356120,150968000,53304400,0.115036,17.2187,17.1816,0.375207
254954171,79556696,111220746,219386,10253.7,7034040,1426470,0.0467382,6.50211,6.35368,0.345121
254945905,79556696,936,12673500,822550,867819000,149380000,0.0649033,11.7868,11.8166,0.663577
254946730,79556696,10694,2185880,221022,107890000,34378500,0.101114,15.7276,15.5267,0.374243
254953793,79556696,17355,6905770,658706,298100000,98513600,0.0953848,14.2654,14.2025,0.304909
254954049,79556696,17505,34926.7,3549.49,1834130,577902,0.101627,16.5462,0,0
254952395,79556696,16919,57623400,2885960,3355910000,500879000,0.0500831,8.69229,8.70503,0.621943
254953202,79556696,17182,5251160,465395,218797000,70759600,0.088627,13.475,13.4844,0.378801
254944097,79556696,399,7041270,772905,352155000,128869000,0.109768,18.302,18.5002,0.275924
254950114,79556696,16297,415287,47502.5,19466100,7547890,0.114385,18.1751,17.6148,0.157127
254953361,79556696,17227,219386,10253.7,7034040,1426470,0.0467382,6.50211,6.35368,0.345121
254953596,79556696,17293,47828.9,1852.22,1418330,246908,0.0387259,5.16231,0,0
254954077,79556696,17541,132968,9490.75,5471040,1518990,0.0713761,11.4237,12.1078,0.901343
254946340,79556696,1079,2363440,263476,117229000,41819500,0.11148,17.6944,17.7225,0.145444
254948074,79556696,15855,7827260,526346,361115000,75688200,0.0672452,9.66982,9.66947,0.209598
254945174,79556696,700,874225,115540,43603200,16384800,0.132163,18.7421,18.7421,0.054547
254948693,79556696,16012,15493700,2293820,971386000,377742000,0.148048,24.3803,24.3927,0.192602
254943255,79556696,211,3572160,543723,240961000,93778300,0.152211,26.2526,26.2317,0.144195
254944792,79556696,593,3628080,78605,67520200,13785900,0.0216658,3.79978,3.82415,1.25175
254946810,79556696,10723,6609220,478770,506641000,86911100,0.0724397,13.15,13.1683,0.53224
254951681,79556696,16686,1484020,166880,84210200,25123100,0.112451,16.929,16.8787,0.226389
254949212,79556696,16115,13086700,1495750,681764000,269972000,0.114296,20.6295,20.7046,0.492956
254950469,79556696,16417,172983,20142.5,8369070,3105180,0.116442,17.9508,18.3768,0.078206
254954116,79556696,17596,1144030,72475.1,40071200,11080200,0.0633504,9.68524,9.65643,0.448474
254953261,79556696,17199,31322.3,2889.25,1412600,456176,0.0922426,14.5639,0,0
254954109,79556696,17589,600271,38102.9,22124300,5560470,0.0634761,9.26325,9.25741,0.184208
254949870,79556696,16227,384558,51433.8,19942900,7629970,0.133748,19.8409,19.8412,0.123482
254953004,79556696,17089,139876,18974.2,8138520,3013480,0.13565,21.5439,21.5439,0.100183
254950104,79556696,16293,76423.5,9442.43,3667820,1436510,0.123554,18.7967,0,0
254944558,79556696,518,16835900,2003310,887159000,321382000,0.11899,19.0891,19.081,0.359246
254947743,79556696,15765,3050620,331180,159714000,50675200,0.108562,16.6114,16.6819,0.29931
254954114,79556696,17594,488063,40459.8,22090900,6372150,0.0828988,13.056,13.0497,0.475636
254942577,79556696,4,19046600,1912500,1015000000,294933000,0.100411,15.4848,15.444,0.344304
254944749,79556696,576,22924.2,2173.54,948323,329122,0.094814,14.3569,0,0
254949015,79556696,16077,17454700,2552660,1099740000,416896000,0.146244,23.8844,23.9106,0.216165
254954154,79556696,111220688,46054.1,5103.89,2391760,799671,0.110824,17.3637,17.3663,0.0741424
254944534,79556696,505,244783,34168.7,15187300,5226800,0.139588,21.3528,21.3528,0.0761576
254948019,79556696,15828,7373810,727233,335260000,108733000,0.0986238,14.7458,14.7491,0.329984
254948047,79556696,15845,3441390,226490,124966000,34283000,0.0658133,9.96196,9.99663,0.558048
254952915,79556696,17050,54535.2,3225.97,2020120,495972,0.0591538,9.09452,9.10303,0.552539
254952227,79556696,16862,91480.7,6776.86,3949020,1057970,0.0740797,11.565,10.909,0.102648
254943419,79556696,226,4298380,519879,212456000,78063500,0.120948,18.1612,18.2042,0.292358
254946237,79556696,1030,1185590,82050,52703300,14507600,0.0692061,12.2366,12.2434,0.472971
254952023,79556696,16797,651018,59461.1,28838900,8883430,0.0913355,13.6454,13.6786,0.150748
254944653,79556696,536,5661130,684085,291660000,103255000,0.120839,18.2393,18.2832,0.285111
254945867,79556696,922,4580260,671215,263174000,112941000,0.146545,24.6581,24.6144,0.234343
254951558,79556696,16655,104907,13907.7,6032910,2194930,0.132571,20.9226,20.9226,0.0661002
254944809,79556696,601,1302450,211087,90053700,34875000,0.162069,26.7764,26.7226,0.131746
254950910,79556696,16542,143140,14088.7,6329070,2319940,0.0984266,16.2075,16.1029,0.162312
254944531,79556696,504,5637790,636993,274617000,117178000,0.112986,20.7843,21.0049,0.466357
254946150,79556696,989,1857130,119703,76552100,18088400,0.0644562,9.74,9.65454,0.170501
254953068,79556696,17126,807331,65627.9,32771900,9768100,0.08129,12.0993,12.1891,0.199893
254952911,79556696,17049,66255.6,6511.65,3020190,955562,0.0982808,14.4224,14.4399,0.0457787
254944322,79556696,477,168323000,14907200,7949630000,2189810000,0.0885628,13.0096,12.9978,0.320283
254949240,79556696,16130,24750800,2614750,1203240000,462158000,0.105643,18.6725,18.9109,0.40918
254952015,79556696,16793,878502,87145,40754400,13320000,0.0991972,15.1622,15.2519,0.248669
254954089,79556696,17559,145391,16018.8,6190900,2487030,0.110178,17.1058,17.1977,0.381437
254948033,79556696,15834,12426500,1035110,539443000,155276000,0.0832988,12.4955,12.5338,0.382986
254953924,79556696,17409,308888,19607,10567100,2858480,0.0634761,9.25408,9.15056,0.0979142
254949872,79556696,16228,1152450,104472,46961900,15229900,0.0906518,13.2152,13.2236,0.430102
254950451,79556696,16413,1689500,190523,84317500,29108100,0.112769,17.2288,17.2478,0.118495
254952711,79556696,16986,2263790,229911,102033000,35126200,0.10156,15.5165,15.4246,0.217935
254953836,79556696,17370,379328,42122.4,16717300,6266570,0.111045,16.5202,16.499,0.11492
254943599,79556696,274,2084060,346651,148540000,57723800,0.166335,27.6978,27.7853,0.173876
254952987,79556696,17084,41949.7,4979.27,2103010,758294,0.118696,18.0762,0,0
254946157,79556696,993,38336600,5332920,2430090000,917523000,0.139108,23.9334,24.085,0.297641
254943267,79556696,217,1262270,110775,57146900,17098700,0.0877586,13.546,14.8032,0.204636
254945420,79556696,778,6386480,1093640,469557000,184451000,0.171242,28.8815,28.794,0.177373
254945585,79556696,859,138402,22062.9,9951500,3554020,0.159412,25.679,25.7198,0.202965
254949342,79556696,16162,485648,55051.7,25250600,8243920,0.113357,16.9751,16.9966,0.15894
254948683,79556696,16010,7370960,1085790,486640000,188085000,0.147306,25.5171,25.5222,0.206843
254949214,79556696,16117,13086700,1495750,681764000,269972000,0.114296,20.6295,20.7046,0.492956
254948634,79556696,15986,5696640,614603,263577000,107067000,0.107889,18.7948,18.8264,0.452649
254953751,79556696,17342,77073.5,8721.92,3798330,1342500,0.113164,17.4185,17.0488,0.216061
254944258,79556696,453,146258000,19194600,8728800000,3131780000,0.131238,21.4127,21.4085,0.284742
254952651,79556696,16966,84302.9,10520.1,4528920,1700670,0.12479,20.1733,20.1707,0.193121
254953025,79556696,17103,798363,56628.7,31670700,8472340,0.070931,10.6121,10.5507,0.330555
254953016,79556696,17096,547324,29646.6,22078100,4222330,0.0541665,7.7145,7.87196,0.282724
254947855,79556696,15779,314721,23206.3,14672800,3737690,0.0737361,11.8762,11.8762,0.359083
254943692,79556696,302,10839900,1112840,608756000,174775000,0.102661,16.1233,16.0492,0.286946
254947958,79556696,15804,648095,70867.2,32345200,10501500,0.109347,16.2036,15.8637,0.182991
254943552,79556696,259,454597,72968,28153100,13028400,0.160511,28.6592,28.6592,0.30754
254944719,79556696,560,188091,12528.8,9001400,1854120,0.0666103,9.85754,10.0536,0.342563
254947072,79556696,15613,909194,107582,44899700,15347500,0.118327,16.8804,16.8804,0.250127
254947585,79556696,15761,34969,2525.23,1610160,377784,0.0722134,10.8034,0,0
254951515,79556696,16641,69845.7,7138.46,3221380,1124320,0.102203,16.0971,16.0994,0.150586
254953002,79556696,17088,226305,28557,11760200,4434230,0.126188,19.5941,19.4216,0.257463
254950477,79556696,16419,2342260,263748,118066000,39659600,0.112604,16.9322,16.9321,0.128291
254943055,79556696,111,5468480,767374,307016000,125561000,0.140327,22.9609,22.9597,0.183782
254948081,79556696,15858,3287180,326508,158092000,47856300,0.0993278,14.5585,14.5376,0.148172
254954189,79556696,111220794,804699,60665.9,28372600,8867440,0.0753896,11.0196,10.7369,0.459327
254948626,79556696,15983,4646370,579669,254548000,89926700,0.124757,19.3542,19.3785,0.224568
254944001,79556696,394,8673400,954284,435143000,168039000,0.110024,19.374,19.6555,0.698961
254944858,79556696,643,244783,21305,10934800,3633450,0.0870364,14.8435,14.8435,0.460568
254944866,79556696,651,3079140,433999,183641000,68691300,0.140948,22.3086,22.3121,0.17479
254949997,79556696,16272,575124,65667.8,27873100,9902480,0.11418,17.218,16.9181,0.204226
254950585,79556696,16449,60841.2,7459.87,3023890,1170140,0.122612,19.2328,19.2462,0.008532
254954062,79556696,17521,69938,7165.56,3461530,1108000,0.102456,15.8425,15.8425,0.0256563
254944630,79556696,533,4162130,509625,234202000,83902800,0.122443,20.1586,20.09,0.455777
254949040,79556696,16083,5614840,780431,331497000,124930000,0.138994,22.25,22.3358,0.240434
254953845,79556696,17376,34855.8,3574.88,1651890,546071,0.102562,15.6666,0,0
254945550,79556696,843,3902100,411453,196838000,63702600,0.105444,16.3252,16.447,0.400291
254953581,79556696,17281,53020.5,3862.45,2071970,566063,0.0728483,10.6763,10.6778,0.131521
254942944,79556696,55,489566,63705.1,27191700,9414000,0.130126,19.2293,19.2293,0.135633
254952195,79556696,16852,260305,22788.6,12423500,3681530,0.0875455,14.1431,14.1825,0.156133
254944840,79556696,623,206825000,18974300,9813240000,2807070000,0.0917408,13.5722,13.567,0.328204
254950827,79556696,16521,63546.5,7471.28,3196120,1202350,0.117572,18.9208,18.9229,0.0887657
254953135,79556696,17158,3449640,221838,121603000,32876400,0.0643076,9.53038,9.42799,0.578818
254944562,79556696,519,5194000,374490,226436000,56246200,0.0721006,10.8291,11.0084,0.21233
254945749,79556696,881,1881290,237611,105103000,38120200,0.126302,20.2628,20.2682,0.252984
254946768,79556696,10701,1330990,158890,75887800,23875500,0.119377,17.9382,17.695,0.218085
254953328,79556696,17217,1555450,149941,68547000,22965900,0.0963972,14.7647,14.7242,0.369487
254953938,79556696,17418,5973260,611804,304880000,93605500,0.102424,15.6707,15.6913,0.241244
254949183,79556696,16108,1922160,189370,83525600,31272100,0.0985194,16.2692,17.0347,0.500597
254944471,79556696,483,910633,74001.7,46474000,11798600,0.0812639,12.9564,13.2093,0.29532
254945782,79556696,893,1351860,150547,71511600,23015600,0.111363,17.0252,17.0119,0.118527
254946365,79556696,1091,25588700,1316390,1549070000,227647000,0.0514442,8.89639,8.79877,0.484708
254946243,79556696,1033,8096770,526284,510327000,87973400,0.0649992,10.8652,11.0039,0.346157
254946245,79556696,1034,1604880,198838,85066500,31372500,0.123896,19.5482,19.5487,0.186913
254949049,79556696,16085,563299,70102.6,31269100,11174100,0.12445,19.8369,19.8919,0.313899
254951999,79556696,16786,116577,8825.93,4979970,1325820,0.0757094,11.3729,11.053,0.0275215
254954192,79556696,111220800,765221,74626.1,32949100,11860900,0.0975223,15.5,15.6199,0.108499
254948152,79556696,15880,281401,20264.1,11905400,3008190,0.0720113,10.69,10.8441,0.32492
254951751,79556696,16710,447970,37746.6,21748600,5703190,0.0842613,12.7312,12.832,0.142983
254953971,79556696,17438,2097220,164519,74755800,24888500,0.0784463,11.8674,11.8673,0.411802
254948716,79556696,16021,75363300,9500290,4437810000,1552310000,0.12606,20.5977,20.6033,0.320178
254951451,79556696,16627,636767,83098.3,34085500,13581900,0.1305,21.3295,21.4105,0.0975725
254942744,79556696,28,4261740,673230,252964000,107418000,0.157971,25.2053,25.214,0.150654
254947420,79556696,15692,112332,12328.3,5514770,1790550,0.109748,15.9398,15.8721,0.0613379
254950075,79556696,16290,421943,56572.6,21858200,8607980,0.134077,20.4008,20.3015,0.108541
254953306,79556696,17209,2715680,262920,119916000,40036600,0.0968153,14.7427,14.7281,0.316869
254951733,79556696,16703,2647610,265788,134497000,40480900,0.100388,15.2896,15.2329,0.244419
254943815,79556696,330,49654.1,7963.07,3476980,1230270,0.160371,24.7767,24.664,0.0799104
254945765,79556696,888,1312790,212025,80944700,36169600,0.161507,27.5517,27.4975,0.131386
254949949,79556696,16262,30048.9,3580.15,1481210,530470,0.119144,17.6536,0,0
254954177,79556696,111220760,634526,63793.8,28234600,9759650,0.100538,15.381,15.8643,0.180575
254944676,79556696,543,2713160,286672,130087000,46133300,0.10566,17.0035,16.8501,0.495684
254950611,79556696,16455,2119120,245113,105158000,38926200,0.115667,18.369,18.4523,0.103172
254950211,79556696,16349,1555070,177356,75391300,27074800,0.11405,17.4107,17.4311,0.189742
254953501,79556696,17233,120025,10646.8,5234760,1608820,0.0887044,13.404,13.8055,0.0625846
254944547,79556696,511,1108680,146679,62445200,23560100,0.1323,21.2506,21.2423,0.0635501
254943475,79556696,243,468871,57855.8,25573600,9231390,0.123394,19.6885,19.6462,0.28991
254946836,79556696,10734,3997050,295412,259408000,49496000,0.0739075,12.3831,12.5601,0.424514
254953224,79556696,17191,696616,61786.6,28945400,9305680,0.0886954,13.3584,13.6815,0.256543
254951506,79556696,16638,380648,39828.8,17515400,6283020,0.104634,16.5061,16.5149,0.184969
254942947,79556696,56,18414200,1774980,919117000,256571000,0.096392,13.9333,13.8646,0.193393
254943892,79556696,351,6799210,850784,380499000,129409000,0.12513,19.033,19.0289,0.166789
254953339,79556696,17220,21143900,1708860,818316000,256293000,0.0808205,12.1214,12.1339,0.362078
254952508,79556696,16956,693664,68420.4,32198100,10580100,0.0986363,15.2525,15.211,0.27871
254946303,79556696,1065,186998000,16644300,7989170000,2533050000,0.089008,13.5459,13.5134,0.368885
254950130,79556696,16301,140559,15177.8,6240230,2438080,0.107981,17.3455,17.6389,0.186067
254952201,79556696,16854,1701700,170888,81362100,26881700,0.100422,15.797,15.8777,0.287297
254954131,79556696,17649,34936,3691.31,1850650,588065,0.105659,16.8327,0,0
254947493,79556696,15718,26741.5,3091.75,1265470,454934,0.115616,17.0123,0,0
254950695,79556696,16476,1016030,124253,51019000,19818400,0.122292,19.5057,19.5843,0.158204
254943153,79556696,160,5039410,584509,259493000,94757700,0.115988,18.8033,18.7383,0.353345
254943640,79556696,287,69938,6293.61,3365100,932662,0.0899884,13.3356,13.3356,0.0546026
254943555,79556696,260,664400,59570.5,26430200,9284040,0.0896606,13.9736,13.9736,0.498307
254947199,79556696,15675,1576530,208283,85122000,31601900,0.132115,20.0453,19.9787,0.274134
254954018,79556696,17466,454271,37436.6,17234900,5615290,0.0824102,12.3611,12.2615,0.235355
254953559,79556696,17262,106387,8547.42,3859930,1221800,0.080343,11.4845,11.3906,0.0816774
254952169,79556696,16846,1224150,149704,67193400,23829100,0.122292,19.4658,19.5738,0.246359
254953772,79556696,17347,501395,45481.3,19940800,6934270,0.0907095,13.83,13.7101,0.122431
254948173,79556696,15893,2135860,245656,111518000,37999000,0.115015,17.791,17.9542,0.355163
254944515,79556696,498,1769440,225680,101196000,34817200,0.127543,19.677,19.6609,0.199363
254953027,79556696,17104,655550,43437.9,25129000,6444160,0.0662618,9.83015,9.70178,0.302843
254952440,79556696,16937,23356.3,1433.74,936750,211718,0.0613856,9.06472,0,0
254948055,79556696,15847,873432,26215.3,19529300,3959900,0.0300141,4.53372,4.7735,0.823579
254954234,79556696,112892331,34969,5268.06,2166000,852141,0.150649,24.3685,0,0
254949859,79556696,16219,209768,30273.8,12010000,4574980,0.144321,21.8098,21.8098,0.130753
254945222,79556696,712,274768,40535.4,15589300,6369190,0.147526,23.1803,23.3352,0.222505
254943161,79556696,167,1227700,133129,61705700,21222500,0.108438,17.2864,17.0113,0.183064
254946295,79556696,1061,205801,28116.4,10824500,4464130,0.13662,21.6915,21.6838,0.0522605
254951250,79556696,16609,138445,17575.2,7241640,2872690,0.126947,20.7496,20.7327,0.0939205
254954142,79556696,111220638,530570,61606.2,25922900,9739140,0.116113,18.356,18.8763,0.140318
254943095,79556696,128,24167300,2468630,1145990000,386945000,0.102147,16.0111,15.9403,0.193995
254945488,79556696,811,5426020,645023,323816000,99364100,0.118876,18.3125,18.3554,0.263891
254943941,79556696,366,705254,74877,32913700,11295400,0.10617,16.016,15.9688,0.123124
254946463,79556696,1141,928822,149145,55311900,25730100,0.160574,27.7018,27.2356,0.22951
254951121,79556696,16568,104907,11977.2,5324640,1972450,0.11417,18.8019,18.8019,0.067407
254952759,79556696,17002,31698.4,5037.52,1970350,793057,0.15892,25.0188,0,0
254943107,79556696,133,349690,47061.9,21616700,6979890,0.134582,19.9602,19.9602,0.113785
254944776,79556696,587,396246,51755,21260200,8434090,0.130614,21.285,21.2553,0.0841705
254944847,79556696,631,8955470,1097840,448912000,173701000,0.122588,19.3961,19.5813,0.416542
254951683,79556696,16687,2618250,304668,157620000,46665600,0.116363,17.8232,17.6207,0.238235
254953915,79556696,17405,69938,8155.7,3424870,1256740,0.116613,17.9693,17.9693,0.201691
254951143,79556696,16574,380715,42182.6,18903200,6775020,0.110798,17.7955,17.8015,0.0599896
254950394,79556696,16402,846930,114822,46068900,17866000,0.135574,21.095,21.0951,0.0756906
254943249,79556696,209,1756250,138066,74699500,20855800,0.0786142,11.8752,11.7185,0.13684
254953599,79556696,17295,47828.9,1852.22,1418330,246908,0.0387259,5.16231,0,0
254949904,79556696,16247,5056900,604315,246748000,91939900,0.119503,18.1811,18.1349,0.257882
254947524,79556696,15727,74519.7,10457,3985720,1582050,0.140326,21.23,22.8693,0.104523
254950192,79556696,16338,732541,81406.7,35412100,12277900,0.111129,16.7607,16.9252,0.284008
254944842,79556696,625,5587450,805586,349560000,128635000,0.144178,23.0222,23.0136,0.146349
254946814,79556696,10725,6064250,343780,361178000,62468500,0.0566896,10.3011,10.3491,0.814802
254945151,79556696,694,1624560,247315,97598200,40058600,0.152235,24.6581,24.5744,0.082414
254946394,79556696,1105,756594,88297.9,37930100,13185800,0.116705,17.4279,17.1854,0.299097
254950346,79556696,16391,105749,11828.4,6090140,1847910,0.111854,17.4746,17.5973,0.0724787
254950323,79556696,16384,1670110,130366,77952100,20907900,0.0780585,12.5189,12.5528,0.451174
254949956,79556696,16264,744699,101901,39484800,15361600,0.136835,20.6279,20.5222,0.144809
254953619,79556696,17301,629556,49184.3,24956000,7285880,0.0781254,11.573,11.5761,0.477304
254946131,79556696,982,215090,13795.9,7767830,2132190,0.0641401,9.913,9.44559,0.270176
254947565,79556696,15752,9446700,1007950,484817000,153103000,0.106699,16.207,16.2197,0.294812
254950461,79556696,16415,1381640,151080,66939700,22991600,0.109348,16.6408,16.7908,0.109955
254946331,79556696,1074,1306940,25561.6,23590000,4647250,0.0195583,3.55582,3.62453,0.863729
254948059,79556696,15848,992190,58599.8,34388600,8805320,0.059061,8.87463,9.10306,0.483508
254952925,79556696,17056,1448830,118730,58703100,17839500,0.0819494,12.3131,12.0795,0.286512
254954061,79556696,17520,69938,7165.56,3461530,1108000,0.102456,15.8425,15.8425,0.0256563
254945936,79556696,951,2960260,175617,179327000,30345700,0.059325,10.251,10.2266,0.204297
254951800,79556696,16731,34969,3844.48,1706060,617805,0.10994,17.6672,0,0
254952751,79556696,16999,20553.8,2707.29,1149620,425701,0.131718,20.7116,0,0
254948678,79556696,16008,6748210,552759,307016000,98023800,0.0819119,14.5259,15.4231,0.598444
254950674,79556696,16472,1277030,121574,56250000,18001100,0.0952005,14.0961,14.1115,0.182347
254944298,79556696,469,14599.9,2425.71,947622,376017,0.166145,25.7548,0,0
254945112,79556696,685,2779510,284598,126390000,42741500,0.102391,15.3773,15.3424,0.179056
254950187,79556696,16336,238741,32627.3,13029500,5063670,0.136664,21.2099,21.173,0.108468
254954166,79556696,111220724,552871,40186.2,20920300,5940700,0.0726863,10.7452,10.5413,0.331389
254948131,79556696,15873,1031770,104826,51006500,15703900,0.101599,15.2205,15.432,0.377253
254952339,79556696,16897,1549340,169325,75810700,26438200,0.109289,17.0642,16.7285,0.36423
254953806,79556696,17360,33562.6,1035.85,916797,132782,0.0308631,3.95625,0,0
254946440,79556696,1126,68265.4,8051.15,3352290,1172140,0.117939,17.1703,17.1704,0.0279027
254942734,79556696,23,2902430,400157,156452000,60637100,0.13787,20.8919,20.8919,0.236411
254943241,79556696,204,644717,70992.8,42156700,12451700,0.110115,19.3135,19.0136,0.235088
254942741,79556696,27,290382,28690.9,13041700,4538420,0.0988039,15.6291,15.9878,0.221385
254949314,79556696,16156,1104400,112866,54520300,16908600,0.102197,15.3103,15.332,0.228168
254948672,79556696,16004,51670200,6692850,3009650000,1118410000,0.12953,21.6452,21.9121,0.321494
254949033,79556696,16081,502934,81593.6,34653400,13250700,0.162235,26.3468,25.9372,0.157711
254943123,79556696,141,9439120,1300950,540743000,196594000,0.137826,20.8276,20.8303,0.242782
254949251,79556696,16134,5413050,548374,258300000,97467700,0.101306,18.0061,18.1717,0.392407
254947167,79556696,15660,209814,21526.1,10058500,2967990,0.102596,14.1458,14.1458,0.18434
254945719,79556696,872,460232,63768.2,26785300,10295400,0.138557,22.37,21.8598,0.197272
254951821,79556696,16738,1045700,109997,49203900,17687000,0.105189,16.9139,16.9014,0.251091
254951832,79556696,16742,34969,4451.49,1853780,715074,0.127298,20.4488,0,0
254952355,79556696,16901,351745,56655.8,22377200,9195980,0.161071,26.1439,26.4575,0.088048
254943163,79556696,169,1293100,139782,62758300,21562800,0.108098,16.6752,16.5669,0.165286
254951564,79556696,16657,63392,8994.44,3689680,1412220,0.141886,22.2776,22.2839,0.0575429
254942770,79556696,31,21254100,2769050,1238720000,457046000,0.130283,21.5039,21.4767,0.27927
254943252,79556696,210,114672,9917.96,4463190,1502390,0.08649,13.1016,10.7577,0.439865
254954178,79556696,111220762,504974,37426.8,18197200,5487030,0.0741163,10.866,11.1347,0.328447
254947509,79556696,15722,1021080,113013,47447100,17460500,0.110681,17.1001,17.6502,0.222157
254951787,79556696,16725,5949890,601377,287108000,94355800,0.101074,15.8584,15.8853,0.253474
254942955,79556696,61,147665,14312.9,6536070,2141630,0.0969279,14.5032,14.4442,0.10915
254943232,79556696,201,12175300,1539800,761158000,260632000,0.126469,21.4066,21.4946,0.277867
254944833,79556696,616,1033340,131435,55702500,20691100,0.127194,20.0235,20.491,0.196415
254954197,79556696,111220822,172976,21453.8,8880950,3283920,0.124028,18.9848,18.9787,0.0771239
