id,section_data_set_id,structure_id,sum_pixels,sum_expressing_pixels,sum_pixel_intensity,sum_expressing_pixel_intensity,expression_density,expression_energy,voxel_energy_mean,voxel_energy_cv
189553350,3,622,174845,20640.1,6832650,2755120,0.118048,15.7575,15.7575,0.239772
189554472,3,675,419628,53916.9,18506100,7478690,0.128487,17.8222,17.8222,0.137114
189555540,3,814,1433730,177793,59707400,24830200,0.124007,17.3186,17.3186,0.152089
189558331,3,15694,909065,89308.1,34469800,12594000,0.0982417,13.8538,13.8521,0.405187
189567289,3,17028,629442,45487.5,26626300,6584030,0.0722663,10.4601,10.4601,0.236942
189564140,3,16499,489566,50420.6,18877700,7423670,0.10299,15.1638,15.1638,0.134655
189556799,3,1059,209814,22725.2,8775940,3126980,0.108311,14.9036,14.9036,0.136531
189553190,3,602,139876,9577.86,4767470,1248130,0.0684739,8.92314,8.92314,0.209199
189563646,3,16391,139876,16168.9,6077410,2198680,0.115595,15.7188,15.7188,0.0911219
189562991,3,16235,1398760,150488,56030900,21097900,0.107586,15.0833,15.0833,0.271392
189562488,3,16114,66021500,6434930,2550030000,974668000,0.0974673,14.7629,14.7629,0.32769
189566910,3,16924,65262100,2735320,2191880000,403990000,0.0419129,6.19027,6.17639,0.436935
189569176,3,17317,937785,32609.8,14747900,5230030,0.0347732,5.57701,5.55577,0.685701
189549498,3,112,209814,13873.7,7568770,2113390,0.066124,10.0727,10.0727,0.337113
189557677,3,15565,1021880000,98064100,38970500000,14112600000,0.0959648,13.8105,13.7903,0.468157
189555783,3,875,244783,22564,9126420,3255570,0.0921795,13.2998,13.2998,0.272253
189557510,3,10710,3496900,138243,113040000,19765800,0.0395329,5.65238,5.65238,0.445182
189569165,3,17314,34969,3933.78,1443710,575662,0.112493,16.4621,0,0
189565163,3,16667,559504,61335.9,23033400,8249430,0.109626,14.7442,14.7442,0.117736
189549953,3,294,30073300,3215000,1242250000,432077000,0.106905,14.3674,14.3674,0.14254
189552956,3,583,4580940,524457,190301000,72039300,0.114487,15.7259,15.7259,0.18729
189564448,3,16556,34969,3077.08,1299040,409554,0.0879946,11.7119,0,0
189566824,3,16902,839256,84632.6,32471500,12746900,0.100842,15.1883,15.1883,0.274552
189562526,3,16120,2692610,297747,111856000,47611200,0.110579,17.6821,17.6821,0.325088
189568831,3,17279,34969,3250.03,1199430,497469,0.0929403,14.226,0,0
189569508,3,17421,1084040,125204,47077500,18120200,0.115498,16.7154,16.7154,0.19446
189556265,3,965,1188230,112779,41582300,17174400,0.0949133,14.4537,14.451,0.382936
189569053,3,17290,11357000,1027310,388292000,161004000,0.0904558,14.1766,14.2916,0.458769
189570619,3,17612,34969,3821.67,1543240,559271,0.109287,15.9933,0,0
189562785,3,16170,7937960,976744,340237000,137910000,0.123047,17.3735,17.3735,0.202344
189550190,3,320,7018930,714543,237796000,108921000,0.101802,15.5181,15.501,0.363101
189567956,3,17101,1084040,105739,42803900,15854400,0.0975412,14.6253,14.6253,0.254
189571085,3,111220872,209814,21369.1,9110620,3014210,0.101848,14.3661,14.3661,0.117793
189549865,3,263,313458,22552.5,8099690,3202110,0.0719475,10.2154,10.1977,0.519938
189551687,3,502,23464200,2436480,913257000,342754000,0.103838,14.6075,14.6075,0.27206
189571207,3,124372444,34969,4545.22,1627940,660789,0.129979,18.8964,0,0
189565507,3,16700,944163,87140.4,36044700,11796200,0.0922938,12.4939,12.4939,0.11512
189563542,3,16358,4545970,545923,194672000,78742400,0.120089,17.3214,17.3214,0.124202
189568439,3,17209,3070020,263459,115477000,41950100,0.0858165,13.6644,13.6434,0.354291
189569080,3,17295,69938,4707.24,2567280,700730,0.0673059,10.0193,10.0193,0.531614
189550632,3,368,104907,12919.4,4621100,1907010,0.123151,18.1781,18.1781,0.154791
189567928,3,17098,874224,50656.7,36196000,7332010,0.0579447,8.38688,8.38687,0.233516
189550990,3,427,4681380,578260,186435000,86310000,0.123523,18.4369,18.4343,0.37017
189553169,3,598,629442,79326.4,27525200,11097300,0.126027,17.6304,17.6304,0.137488
189554365,3,649,629442,86168.6,28175700,11815500,0.136897,18.7715,18.7715,0.0905024
189551980,3,537,1223920,134143,47258400,18486100,0.109602,15.1041,15.1041,0.204068
189558777,3,15767,3391990,346457,136841000,46859400,0.10214,13.8147,13.8147,0.304607
189569691,3,17470,978417,103408,37816400,16226900,0.105689,16.5848,16.5839,0.217247
189555661,3,844,10036100,1478760,444254000,202323000,0.147344,20.1595,20.1595,0.0848234
189558188,3,15672,209798,25127.3,9863530,3515000,0.119769,16.7542,16.7544,0.151011
189568316,3,17166,1084040,124858,45809300,18634500,0.115179,17.1899,17.1899,0.230096
189550767,3,401,839256,133245,41034500,19222300,0.158766,22.904,22.904,0.131145
189562002,3,16060,21951700,2801150,899213000,410937000,0.127605,18.7201,18.7161,0.307608
189560970,3,16000,554742,29324.4,11070500,4439910,0.0528612,8.00356,7.98304,0.542807
189567181,3,17004,2307950,242336,92442600,35728400,0.105,15.4806,15.4806,0.194735
189563052,3,16253,1153980,142606,50895100,19650100,0.123578,17.0281,17.0281,0.126232
189570906,3,111220734,559430,53294.6,20917300,8568250,0.0952658,15.316,15.3152,0.235751
189569148,3,17310,1118990,141907,47430000,21824100,0.126816,19.5033,19.5033,0.0866556
189559263,3,15817,965475,58610,24756200,8450050,0.0607059,8.75222,8.29379,0.66325
189567244,3,17018,314721,35891.2,13601400,5326420,0.114041,16.9243,16.9243,0.114297
189569526,3,17427,2028200,266798,88907300,39839900,0.131544,19.643,19.643,0.130815
189570073,3,17527,244783,28503.8,10237000,4446420,0.116445,18.1647,18.1647,0.0542639
189569662,3,17462,2972390,260450,97478000,40900100,0.0876231,13.76,13.5767,0.443886
189562792,3,16172,3566840,431287,157412000,58474800,0.120916,16.394,16.394,0.228884
189557907,3,15604,1748290,196545,69846200,26001000,0.112421,14.8722,14.8714,0.254948
189566188,3,16773,1153980,121227,45959100,16755800,0.105051,14.52,14.52,0.105019
189560853,3,15983,5105470,640020,220109000,90585300,0.12536,17.7428,17.7428,0.197221
189566698,3,16872,104907,11333.3,4172800,1619550,0.108031,15.438,15.438,0.0566367
189566131,3,16768,384659,34581.6,14589600,4695980,0.0899019,12.2082,12.2082,0.197182
189564529,3,16569,524535,56873.8,20779100,7788510,0.108427,14.8484,14.8484,0.11779
189551502,3,480,384659,42751.6,17079500,6002330,0.111142,15.6043,15.6043,0.381088
189560673,3,15961,1363790,84430.2,59432500,11518800,0.0619085,8.44616,8.44616,0.273278
189558635,3,15733,209812,7146.53,3645100,1040890,0.0340617,4.96106,4.96104,0.346318
189564818,3,16611,139876,15027.7,5694690,2061060,0.107436,14.7349,14.7349,0.115777
189549195,3,56,22376800,1881730,867783000,251135000,0.084093,11.223,11.2232,0.290821
189549670,3,186,1608570,172028,66508500,23676100,0.106944,14.7187,14.7187,0.123974
189562594,3,16130,29828600,2779380,1133880000,438369000,0.0931786,14.6963,14.6963,0.304074
189569584,3,17443,1164210,78281.3,30063300,12643100,0.0672399,10.8599,10.7945,0.654532
189564504,3,16566,69938,8155.72,2980740,1108900,0.116614,15.8554,15.8554,0.0407049
189549415,3,79,69938,9437.56,3201140,1252180,0.134942,17.9042,17.9042,0.132647
189551968,3,533,5129280,610952,223933000,86773100,0.119111,16.9172,16.895,0.356969
189557156,3,1139,419628,58335.4,17671300,8423970,0.139017,20.0748,20.0748,0.124076
189551367,3,467,13741600,1576070,555257000,218504000,0.114694,15.901,15.9004,0.288135
189562831,3,16186,4196280,437111,170420000,60915400,0.104166,14.5165,14.5165,0.263381
189563739,3,16400,1468700,193689,65359400,26464800,0.131878,18.0192,18.0192,0.119164
189562944,3,16225,2937400,329223,119390000,45507800,0.11208,15.4926,15.4926,0.31356
189556046,3,899,139876,10728.2,4899510,1657710,0.076698,11.8513,11.8513,0.335436
189556683,3,1037,3636780,365029,148846000,48478300,0.100372,13.33,13.33,0.171489
189563965,3,16457,279752,34718.8,11732400,4850950,0.124106,17.3402,17.3402,0.064827
189569232,3,17328,786826,63760.1,24696400,10528500,0.0810345,13.381,13.9096,0.477844
189549812,3,242,14267400,1274580,550209000,163389000,0.0893354,11.4519,11.4519,0.21741
189551239,3,448,1293850,142539,51608100,20914100,0.110166,16.1642,16.1642,0.188309
189556308,3,973,1084040,136351,43925300,20403400,0.12578,18.8216,18.8216,0.235804
189556174,3,945,5490130,794047,243273000,109410000,0.144632,19.9286,19.9286,0.0811015
189566466,3,16809,171213000,9863400,6183070000,1450140000,0.057609,8.46981,8.46232,0.557858
189563387,3,16308,90394900,9675620,3626810000,1351670000,0.107037,14.9529,14.9529,0.228124
189564793,3,16608,314721,37282.6,12745100,5127890,0.118462,16.2934,16.2934,0.0692108
189553173,3,599,1748450,209932,74666000,27916800,0.120068,15.9666,15.9666,0.123467
189562756,3,16158,244783,21596.2,9907440,2935000,0.0882257,11.9902,11.9902,0.233931
189563868,3,16437,4056400,446526,167464000,60915000,0.110079,15.017,15.017,0.220652
189555220,3,777,559504,77596.1,27569400,10640000,0.138687,19.0168,19.0168,0.0716738
189566710,3,16874,594473,60169.9,23316600,8682890,0.101216,14.606,14.606,0.176553
189556095,3,914,69938,10103.5,3342070,1336330,0.144463,19.1073,19.1073,0.00746268
189567281,3,17026,629442,45487.5,26626300,6584030,0.0722663,10.4601,10.4601,0.236942
189556624,3,1029,279752,29708.9,11130500,3940020,0.106197,14.084,14.084,0.0600454
189557404,3,10684,4091370,207941,160933000,30239300,0.0508241,7.39098,7.39098,0.239554
189555056,3,741,839256,93820.1,34914100,12986700,0.11179,15.4741,15.4741,0.106113
189555094,3,749,3951500,447784,162768000,66524200,0.11332,16.8352,16.8352,0.141961
189567320,3,17034,1818390,145899,66293600,22247300,0.0802351,12.2346,12.2346,0.267085
189549509,3,115,69938,9143.23,3050390,1355300,0.130733,19.3786,19.3786,0.0431656
189558660,3,15751,117056000,8750990,4073100000,1182800000,0.0747589,10.1046,10.0787,0.509085
189568599,3,17238,664249,50196.5,21494300,7583590,0.0755688,11.4168,11.4147,0.616954
189549103,3,9,4406090,620749,205261000,84775800,0.140884,19.2406,19.2406,0.118154
189562960,3,16228,1293850,107863,45689900,15357300,0.083366,11.8694,11.8694,0.418261
189549161,3,39,12167900,1638290,510839000,230187000,0.13464,18.9176,18.916,0.215879
189551619,3,494,2657640,257684,103059000,34437400,0.0969595,12.9579,12.9579,0.162611
189559303,3,15819,10529100,1003650,365577000,143609000,0.0953212,13.6393,13.6029,0.455918
189563629,3,16388,944163,77108.2,39426600,11088200,0.0816683,11.7439,11.7439,0.269355
189568442,3,17212,1503670,138703,58145400,21976100,0.0922433,14.615,14.615,0.126521
189567265,3,17023,17554400,1567870,664144000,238603000,0.0893146,13.5922,13.5922,0.292529
189566645,3,16862,139876,10988.2,5081170,1515320,0.0785569,10.8333,10.8333,0.0404748
189557569,3,10731,1433730,54031.2,51967900,7474600,0.0376858,5.2134,5.2134,0.190664
189563168,3,16278,34969,4708.74,1707130,642017,0.134655,18.3596,0,0
189558639,3,15734,209812,7146.53,3645100,1040890,0.0340617,4.96106,4.96104,0.346318
189557555,3,10728,1223920,44868.6,47341100,6198670,0.0366599,5.06463,5.06463,0.184312
189551858,3,518,16994900,1841080,673433000,258262000,0.108331,15.1964,15.1964,0.277706
189558250,3,15681,478108,14172.4,6840010,2104150,0.0296426,4.401,4.35098,0.512043
189553309,3,620,1223920,159057,51004100,22652800,0.129958,18.5084,18.5084,0.21463
189560091,3,15913,3642740,204051,119253000,29064000,0.0560159,7.9786,7.93032,0.399479
189551460,3,477,185313000,12506600,6286450000,1649990000,0.0674888,8.9038,8.86607,0.508799
189559565,3,15846,2918200,62833.3,29301200,8854910,0.0215316,3.03438,3.01172,1.13579
189568399,3,17199,34969,3160.46,1249330,476572,0.0903789,13.6284,0,0
189569569,3,17440,1632680,96514.2,38374200,15641000,0.0591141,9.58,9.72787,0.694376
189571188,3,112892315,174845,23103.6,7845900,3386740,0.132138,19.3699,19.3699,0.0877309
189560942,3,15996,1153980,162894,50449200,24303400,0.141159,21.0606,21.0606,0.0464533
189565929,3,16736,1084040,123718,43752400,18032600,0.114127,16.6346,16.6346,0.0801248
189549756,3,224,1321530,68440.2,25586600,10384600,0.0517888,7.85801,7.84301,0.626262
189570713,3,111220626,664411,44510.6,22567500,6805160,0.0669926,10.2424,10.2424,0.37125
189568334,3,17170,874092,79060,31652000,12281700,0.0904481,14.0508,14.0497,0.369637
189569729,3,17481,594473,60810.5,25161000,8693020,0.102293,14.6231,14.6231,0.213984
189568759,3,17265,198279,4157.4,2574570,664152,0.0209674,3.34958,3.35001,0.336756
189559073,3,15797,2745730,245873,93839100,34492800,0.0895472,12.5623,12.4925,0.486053
189563898,3,16446,629442,62364.6,24082300,8014820,0.0990792,12.7332,12.7332,0.167624
189571051,3,111220844,874225,103955,38017600,15041800,0.118911,17.2059,17.2059,0.187927
189554429,3,666,244783,25917,10898500,3666910,0.105877,14.9802,14.9802,0.120002
189563623,3,16387,1119010,96780.3,48079400,13831500,0.0864876,12.3605,12.3605,0.272388
189565029,3,16643,69938,6885.94,2501180,957957,0.0984578,13.6972,13.6972,0.00960014
189552089,3,549,92213300,9973210,3721120000,1377220000,0.108154,14.9352,14.9352,0.199633
189566954,3,16947,26216400,1067030,873534000,156751000,0.0407008,5.97913,5.97924,0.340649
189569620,3,17451,618400,49746.6,19451500,7922650,0.0804441,12.8115,12.7089,0.366471
189558283,3,15687,936803,27279.5,11684100,3894940,0.0291198,4.15769,4.46612,1.32296
189563613,3,16384,1993230,193460,86434100,27181300,0.0970584,13.6368,13.6368,0.241637
189570646,3,17640,425356,19456,10383000,3058010,0.0457404,7.1893,6.78914,0.963289
189551926,3,527,1503540,52857.9,21517700,7666530,0.0351557,5.09899,5.09892,0.507849
189556787,3,1057,8730800,1341780,401299000,194491000,0.153683,22.2764,22.2739,0.157531
189549546,3,130,1328820,158218,58095500,24394300,0.119066,18.3578,18.3578,0.108091
189556538,3,1011,11924300,1491230,495191000,210114000,0.125059,17.6207,17.6205,0.369751
189564351,3,16536,1608570,182279,66206300,24017700,0.113317,14.931,14.931,0.179784
189564432,3,16554,69938,5393.68,2460230,711239,0.0771208,10.1696,10.1696,0.214485
189556748,3,1048,13214600,1394960,501957000,223186000,0.105562,16.8893,16.8378,0.216627
189560815,3,15978,174845,15262.6,7829940,2117700,0.0872921,12.1119,12.1119,0.233075
189551677,3,501,314721,50050.6,17006800,7308760,0.159032,23.223,23.223,0.171444
189557438,3,10694,2762550,300872,113711000,41290700,0.108911,14.9466,14.9466,0.262868
189558626,3,15730,524534,30932.5,12285600,4383840,0.0589715,8.35759,8.35759,0.573085
189569538,3,17431,1005500,113718,38744300,18695600,0.113096,18.5932,18.5222,0.250318
189570226,3,17562,2571610,144356,67726100,22364100,0.0561344,8.69654,8.94759,0.675143
189563494,3,16339,874225,100820,36930100,14751600,0.115325,16.874,16.874,0.238303
189551250,3,450,2587680,259963,84824300,38738100,0.100462,14.9702,14.9701,0.38507
189549459,3,97,2656680,191003,68475700,28457400,0.0718952,10.7116,10.7115,0.561135
189570253,3,17569,401413,29911.8,12415000,4718350,0.0745161,11.7543,12.4544,0.469092
189558160,3,15667,3914750,325509,121633000,46546600,0.0831492,11.8901,11.8099,0.572055
189570138,3,17543,139876,12614.7,5186760,1840970,0.0901852,13.1614,13.1614,0.100909
189566567,3,16846,1713480,143790,62001400,20472000,0.0839167,11.9476,11.9476,0.351321
189567829,3,17085,1853360,197181,74944000,29872700,0.106392,16.1181,16.1181,0.19818
189559592,3,15851,53241100,3208760,1795730000,416670000,0.0602684,7.8261,7.81748,0.390079
189569404,3,17373,1727320,167750,60075700,27135000,0.097116,15.7093,15.5728,0.434421
189549842,3,254,33990800,3999530,1410330000,576144000,0.117665,16.95,16.9352,0.359862
189559953,3,15900,734308,59701.8,19716000,8812210,0.0813035,12.0007,12.0002,0.597476
189563404,3,16314,1084040,110689,43005600,14999900,0.102108,13.837,13.837,0.206733
189570724,3,111220636,279752,33067,12439600,4981360,0.118201,17.8063,17.8063,0.142779
189551526,3,483,1153980,122389,54411900,17134600,0.106058,14.8483,14.8483,0.167268
189566317,3,16794,69938,9912.17,3312620,1524150,0.141728,21.7929,21.7929,0.0345059
189558352,3,15698,209791,18208.1,7048270,2505790,0.0867917,11.9442,11.9439,0.40851
189568521,3,17227,244783,12234.1,8313350,1783130,0.0499794,7.28452,7.28452,0.197232
189555206,3,773,1608570,195211,70387800,29736900,0.121357,18.4865,18.4865,0.0881174
189557853,3,15597,103769,2835.69,1508850,396820,0.0273269,3.82406,3.81375,0.700652
189569624,3,17452,69938,8844.78,3027600,1440850,0.126466,20.6019,20.6019,0.00518347
189558742,3,15762,2028180,234717,86741600,32584000,0.115728,16.0656,16.0655,0.2684
189549869,3,267,209814,23231.7,8949030,3171300,0.110725,15.1148,15.1148,0.114342
189553205,3,605,1671290,109285,47530000,15958800,0.0653892,9.54879,9.16625,0.528584
189564801,3,16609,139876,17915.2,6026650,2480770,0.128079,17.7355,17.7355,0.0857225
189569380,3,17366,2902430,384555,124943000,58267800,0.132494,20.0756,20.0756,0.0918598
189566536,3,16827,454597,35487.1,16956400,5420220,0.0780628,11.9231,11.9231,0.169521
189549783,3,233,2517770,413129,128856000,58114300,0.164085,23.0817,23.0817,0.0627296
189553263,3,614,1931300,66318.3,30080100,9567620,0.0343388,4.95399,4.91912,0.702674
189558067,3,15631,209814,26090.1,8690340,3404550,0.124349,16.2265,16.2265,0.0441805
189562222,3,16088,174845,23171.7,7829360,3272590,0.132527,18.7171,18.7171,0.0778471
189555876,3,889,979132,141907,45778500,19906100,0.144932,20.3304,20.3304,0.0881072
189571152,3,111220908,173892,20017.8,7971750,3079400,0.115116,17.7087,17.6822,0.185335
189557451,3,10696,1014100,100412,41701400,13327200,0.0990157,13.1419,13.1419,0.141704
189562034,3,16065,3461160,420301,138928000,64516400,0.121434,18.6401,18.6398,0.310413
189551329,3,461,839256,97180.9,35296900,13163900,0.115794,15.6852,15.6852,0.123864
189562751,3,16157,244783,21596.2,9907440,2935000,0.0882257,11.9902,11.9902,0.233931
189569335,3,17359,69938,5508.38,2515680,825326,0.0787609,11.8008,11.8008,0.551268
189564617,3,16584,314721,29403.2,11828500,4042070,0.0934263,12.8433,12.8433,0.133638
189557498,3,10707,279752,11838.3,9864710,1596740,0.0423173,5.7077,5.7077,0.351689
189560838,3,15981,18519100,1741440,645784000,264365000,0.0940348,14.2752,14.1963,0.538374
189555109,3,754,15126200,514616,245069000,72643600,0.0340214,4.80249,4.64754,0.881153
189558450,3,15722,1293850,72383.9,29493900,10299700,0.0559448,7.96056,7.96056,0.560442
189564852,3,16616,1153980,127376,45059100,17856800,0.11038,15.4742,15.4742,0.100083
189569545,3,17433,1005500,113718,38744300,18695600,0.113096,18.5932,18.5222,0.250318
189566927,3,16929,1853360,143875,73657800,21774000,0.0776295,11.7484,11.7484,0.102857
189557820,3,15593,2342460,287414,92828500,40110400,0.122697,17.1232,17.1211,0.319886
189569273,3,17342,104907,10953.7,4104670,1618480,0.104413,15.4277,15.4277,0.142706
189557091,3,1118,174845,17900.2,6696100,2512860,0.102377,14.3719,14.3719,0.226154
189566640,3,16861,979132,72656.7,33255400,10175600,0.0742052,10.3925,10.3925,0.263183
189549651,3,177,139876,18261.2,6049750,2878860,0.130553,20.5815,20.5815,0.0311071
189568677,3,17250,8956690,658730,287792000,106422000,0.0735462,11.8818,11.6294,0.48619
189559426,3,15831,2102080,125476,43215700,18546600,0.0596912,8.82297,8.71359,0.900579
189555707,3,860,1049070,114288,41790000,16625700,0.108943,15.848,15.848,0.115497
189562178,3,16082,10071100,1413980,456586000,196723000,0.140401,19.5334,19.5334,0.14272
189566233,3,16780,384659,43988.6,15710700,6256210,0.114357,16.2643,16.2643,0.247313
189566744,3,16881,384659,47654.9,17390300,7189570,0.123889,18.6908,18.6908,0.130228
189557845,3,15596,1608160,183281,58920400,25824500,0.113969,16.0583,16.0557,0.375019
189557514,3,10711,5420200,198869,197250000,28227300,0.0366903,5.2078,5.2078,0.30759
189549867,3,266,594473,53180.7,22877100,7010740,0.0894585,11.7932,11.7932,0.201458
189571038,3,111220828,34969,4226.32,1524580,624536,0.120859,17.8597,0,0
189567012,3,16966,104907,11054.5,4358490,1683100,0.105374,16.0438,16.0438,0.105637
189568660,3,17247,69445.1,5048.18,2463860,877398,0.0726932,12.6344,12.6391,0.0808531
189569683,3,17467,1931750,178841,66992500,27981300,0.0925796,14.4849,14.3721,0.362948
189571203,3,124372440,34969,1169.68,1023520,164572,0.033449,4.70622,0,0
189549872,3,268,593853,47379.7,15891600,6920120,0.0797835,11.6529,11.6511,0.391368
189556472,3,999,909097,129397,42598600,20633300,0.142335,22.6965,22.6954,0.231515
189562214,3,16086,349690,48271.8,16003400,6779520,0.138042,19.3872,19.3872,0.106999
189566772,3,16889,1923300,192092,74225900,28192300,0.0998766,14.6584,14.6584,0.270035
189567113,3,16990,2692610,290903,106519000,43346200,0.108038,16.0982,16.0982,0.103155
189568538,3,17229,1538640,179900,65739200,26737700,0.116922,17.3775,17.3775,0.266528
189549787,3,234,1608200,247067,77654200,36129200,0.153629,22.4656,22.465,0.148317
189559587,3,15850,57031.7,357.458,218199,49360.2,0.0062677,0.865487,0.853119,0.752078
189564999,3,16638,384659,38675,14972900,5654500,0.100544,14.7,14.7,0.145132
189570721,3,111220634,524535,39182,18693400,5872340,0.0746986,11.1953,11.1953,0.421565
189568185,3,17136,34969,2897.57,1199180,444833,0.0828611,12.7208,0,0
189568306,3,17163,349690,18928.4,15178000,2751070,0.054129,7.86717,7.86717,0.181497
189569595,3,17445,433497,13698.2,6666700,2277020,0.0315992,5.25268,5.79858,0.543029
189550309,3,328,4263070,577503,177447000,86944000,0.135466,20.3947,20.3913,0.211834
189557062,3,1110,664411,76584.2,27881300,11342300,0.115266,17.0712,17.0712,0.219058
189562749,3,16156,1119010,115591,46240600,16159100,0.103297,14.4406,14.4406,0.240693
189566930,3,16931,104907,7878.49,4219740,1187670,0.0750998,11.3212,11.3212,0.119146
189568144,3,17130,804287,74965.4,30663600,11605000,0.0932072,14.4289,14.4289,0.194638
189564368,3,16539,1503670,165133,60635900,22599000,0.10982,15.0292,15.0292,0.164833
189552730,3,573,419628,74638.7,22509100,10902600,0.177869,25.9815,25.9815,0.0454074
189556966,3,1088,909194,88568,35177800,11604100,0.0974138,12.763,12.763,0.0882401
189556823,3,1064,17930300,849201,693334000,125044000,0.0473613,6.97393,6.97433,0.277951
189568376,3,17190,34969,3678.58,1363760,553623,0.105195,15.8318,0,0
189570938,3,111220762,664249,50196.5,21494300,7583590,0.0755688,11.4168,11.4147,0.616954
189549457,3,96,2797520,176239,98343700,26050100,0.0629984,9.31186,9.31186,0.271313
189557187,3,10671,305560,3912.85,2091580,614758,0.0128055,2.01191,2.02072,0.74471
189563358,3,16295,594473,56750.2,22162800,8227160,0.095463,13.8394,13.8394,0.295217
189569127,3,17306,2342780,268698,93787900,41063600,0.114692,17.5277,17.5272,0.263907
189550241,3,323,102494000,11109900,4116390000,1558530000,0.108395,15.206,15.206,0.189038
189560273,3,15932,5804840,704006,240833000,102202000,0.121279,17.6063,17.6063,0.229235
189559895,3,15883,104907,9100.04,3938870,1317760,0.0867439,12.5612,12.5612,0.104409
189570796,3,111220670,699380,66845.8,26659100,10488900,0.0955786,14.9975,14.9975,0.154041
189559801,3,15874,559504,55622.8,23102000,7589660,0.0994146,13.565,13.565,0.332386
189560389,3,15944,2412860,284416,102292000,40550400,0.117875,16.806,16.806,0.242385
189552102,3,551,1153980,109578,45229200,14812900,0.0949567,12.8364,12.8364,0.32472
189558143,3,15664,453405,23326.5,10489800,3430050,0.0514474,7.5651,7.55823,0.604258
189562882,3,16200,244783,25940.6,10025500,3511970,0.105974,14.3473,14.3473,0.0886219
189566515,3,16823,1049070,68667.1,38824200,10351600,0.0654552,9.86739,9.86739,0.216317
189568784,3,17272,835365,77451.6,31301300,12362300,0.0927159,14.7987,14.7881,0.143748
189549728,3,211,3811620,542475,164818000,77500300,0.142321,20.3326,20.3326,0.127079
189570022,3,17506,1239390,91696.3,37025800,14310700,0.0739848,11.5465,11.527,0.509336
189565550,3,16708,699380,81292.5,28871800,11139800,0.116235,15.9281,15.9281,0.112866
189565431,3,16692,11854500,1062510,462220000,144032000,0.0896293,12.15,12.15,0.216448
189571199,3,124372424,34969,2234.13,1181700,330207,0.0638888,9.44285,0,0
189569987,3,17503,1632250,102629,42448600,16006300,0.0628757,9.80631,9.75881,0.660707
189551904,3,524,419628,46577.6,16567400,6451420,0.110997,15.3741,15.3741,0.173259
189557966,3,15611,208468,8201.97,3982170,1117470,0.039344,5.36038,5.34101,0.809174
189568246,3,17149,314721,29778.4,11918900,4752650,0.0946183,15.1011,15.1011,0.233767
189560926,3,15994,1223920,166618,52444800,23997000,0.136136,19.6067,19.6067,0.0690434
189558767,3,15765,3391990,346457,136841000,46859400,0.10214,13.8147,13.8147,0.304607
189563047,3,16252,104907,10910.7,4501910,1460110,0.104003,13.9181,13.9181,0.160315
189566225,3,16777,629442,64801.9,24849300,8948030,0.102951,14.2158,14.2158,0.10276
189562453,3,16111,944163,132470,41415500,20053800,0.140304,21.2397,21.2397,0.153411
189566198,3,16774,524535,56424.9,21109800,7807760,0.107571,14.8851,14.8851,0.105409
189557008,3,1097,71550400,7432310,2678020000,1042310000,0.103875,14.5675,14.5512,0.376751
189562119,3,16071,279752,20195.4,9575430,2770180,0.0721902,9.90229,9.90229,0.316587
189562913,3,16215,4441060,484731,179292000,66596500,0.109148,14.9956,14.9956,0.291836
189558880,3,15779,314721,22368.8,11674200,2925130,0.0710749,9.29436,9.29436,0.190668
189570812,3,111220682,279752,14590.4,10594700,2135520,0.0521549,7.63362,7.63362,0.28379
189559138,3,15806,997341,46330.3,19970000,6631730,0.0464538,6.64942,6.55686,0.89548
189571211,3,124372452,34969,2235.29,1229750,330606,0.0639221,9.45427,0,0
189565120,3,16659,1398760,167433,59274800,22745000,0.119701,16.2609,16.2609,0.142373
189559649,3,15862,3308280,156405,74117600,22063800,0.0472768,6.66927,6.59727,0.606532
189564640,3,16587,69938,7084.6,2771880,976389,0.101298,13.9608,13.9608,0.0538705
189570081,3,17529,1618340,121737,49202800,19389400,0.0752232,11.9811,11.8599,0.44833
189562939,3,16224,174845,19633.3,7469200,2617380,0.112289,14.9697,14.9697,0.256873
189566623,3,16858,839256,92589.9,33441100,13156100,0.110324,15.6759,15.6759,0.0955228
189566777,3,16890,314721,41005.2,14611900,6040690,0.130291,19.1938,19.1938,0.167901
189557803,3,15591,244087,18446,7302220,2465820,0.0755715,10.1022,10.0859,0.575336
189566721,3,16876,7833060,858294,317961000,127356000,0.109573,16.2588,16.2588,0.226195
189555883,3,890,1188950,139667,49896200,21230100,0.117471,17.8563,17.8563,0.218889
189559343,3,15823,874225,80164.5,32627200,10865100,0.0916978,12.4283,12.4283,0.459154
189549880,3,272,384457,35940.7,12748900,4937190,0.0934842,12.842,12.8389,0.384766
189553361,3,623,226610000,16537700,7798150000,2219570000,0.0729788,9.79466,9.75761,0.507152
189556577,3,1020,4650880,481113,180542000,63500700,0.103446,13.6535,13.6535,0.148921
189556724,3,1044,349690,35600.1,13522300,5007520,0.101805,14.3199,14.3199,0.177701
189568466,3,17217,1566360,124755,57332100,19974000,0.0796469,12.7519,12.7149,0.504394
189570161,3,17549,1188850,128104,50963600,18967900,0.107755,15.9548,15.955,0.254583
189564625,3,16585,104907,9166.37,3700880,1225440,0.0873761,11.6812,11.6812,0.223464
189549934,3,290,35770200,3787840,1357340000,539915000,0.105894,15.094,15.0808,0.338677
189551340,3,463,22555000,2430080,936326000,401930000,0.10774,17.82,17.82,0.27086
